StoreNo,Month,Revenue Type,Revenue Motion,Product Category,Motion,  Revenue  
28585967,1/1/2018,Actuals,Recurring,Product Orange,Low Pot,30
28585967,3/1/2018,Actuals,Recurring,Service Licenses,Low Pot,108
28585967,3/1/2018,Actuals,Recurring,Product Orange,Low Pot,58
28585967,4/1/2018,Actuals,Recurring,Service Licenses,Low Pot,57
28585967,4/1/2018,Actuals,Recurring,Product Orange,Low Pot,31
28585967,5/1/2018,Actuals,Recurring,Service Licenses,Low Pot,55
28585967,5/1/2018,Actuals,Recurring,Product Orange,Low Pot,29
28585967,6/1/2018,Actuals,Recurring,Service Licenses,Low Pot,57
28585967,6/1/2018,Actuals,Recurring,Product Orange,Low Pot,31
28585967,7/1/2018,Actuals,Recurring,Service Licenses,Low Pot,55
28585967,7/1/2018,Actuals,Recurring,Product Orange,Low Pot,29
28585967,8/1/2018,Actuals,Recurring,Service Licenses,Low Pot,57
28585967,8/1/2018,Actuals,Recurring,Product Orange,Low Pot,31
28585967,9/1/2018,Actuals,Recurring,Service Licenses,Low Pot,57
28585967,9/1/2018,Actuals,Recurring,Product Orange,Low Pot,30
28585967,10/1/2018,Actuals,Recurring,Service Licenses,Low Pot,55
28585967,10/1/2018,Actuals,Recurring,Product Orange,Low Pot,29
28585967,11/1/2018,Actuals,Recurring,Service Licenses,Low Pot,57
28585967,11/1/2018,Actuals,Recurring,Product Orange,Low Pot,31
28585967,12/1/2018,Actuals,Recurring,Service Licenses,Low Pot,55
28585967,12/1/2018,Actuals,Recurring,Product Orange,Low Pot,30
28585967,1/1/2019,Actuals,Recurring,Service Licenses,Low Pot,57
28585967,1/1/2019,Actuals,Recurring,Product Orange,Low Pot,30
62323967,7/1/2017,Actuals,Recurring,Service Products,Low Pot,382
62323967,8/1/2017,Actuals,Recurring,Service Products,Low Pot,425
62323967,9/1/2017,Actuals,Recurring,Service Products,Low Pot,448
62323967,10/1/2017,Actuals,Recurring,Service Products,Low Pot,439
62323967,11/1/2017,Actuals,Recurring,Service Products,Low Pot,388
62323967,12/1/2017,Actuals,Recurring,Service Products,Low Pot,370
62323967,1/1/2018,Actuals,Recurring,Service Products,Low Pot,369
62323967,2/1/2018,Actuals,Recurring,Service Products,Low Pot,378
62323967,3/1/2018,Actuals,Recurring,Service Products,Low Pot,402
62323967,4/1/2018,Actuals,Recurring,Service Products,Low Pot,462
62323967,5/1/2018,Actuals,Recurring,Service Products,Low Pot,450
62323967,6/1/2018,Actuals,Recurring,Service Products,Low Pot,507
62323967,7/1/2018,Actuals,Recurring,Service Products,Low Pot,486
62323967,8/1/2018,Actuals,Recurring,Service Products,Low Pot,533
62323967,9/1/2018,Actuals,Recurring,Service Products,Low Pot,531
62323967,10/1/2018,Actuals,Recurring,Service Products,Low Pot,496
62323967,11/1/2018,Actuals,Recurring,Service Products,Low Pot,745
62323967,12/1/2018,Actuals,Recurring,Service Products,Low Pot,1653
62323967,1/1/2019,Actuals,Recurring,Service Products,Low Pot,1511
22323968,12/1/2018,Actuals,Recurring,Service Products,Low Pot,4226
22323968,1/1/2019,Actuals,Recurring,Service Products,Low Pot,5232
22525968,7/1/2017,Actuals,Recurring,Service Licenses,Low Pot,76
22525968,7/1/2017,Actuals,Recurring,Service Products,Low Pot,5118
22525968,7/1/2017,Actuals,Recurring,Service Products,Low Pot,2560
22525968,8/1/2017,Actuals,Recurring,Service Licenses,Low Pot,71
22525968,8/1/2017,Actuals,Recurring,Service Products,Low Pot,6698
22525968,8/1/2017,Actuals,Recurring,Service Products,Low Pot,2569
22525968,9/1/2017,Actuals,Recurring,Service Licenses,Low Pot,71
22525968,9/1/2017,Actuals,Recurring,Service Products,Low Pot,6097
22525968,9/1/2017,Actuals,Recurring,Service Products,Low Pot,2496
22525968,10/1/2017,Actuals,Recurring,Service Licenses,Low Pot,76
22525968,10/1/2017,Actuals,Recurring,Service Products,Low Pot,4105
22525968,10/1/2017,Actuals,Recurring,Service Products,Low Pot,2583
22525968,11/1/2017,Actuals,Recurring,Service Licenses,Low Pot,73
22525968,11/1/2017,Actuals,Recurring,Service Products,Low Pot,3964
22525968,11/1/2017,Actuals,Recurring,Service Products,Low Pot,2500
22525968,12/1/2017,Actuals,Recurring,Service Licenses,Low Pot,76
22525968,12/1/2017,Actuals,Recurring,Service Products,Low Pot,4135
22525968,12/1/2017,Actuals,Recurring,Service Products,Low Pot,2585
22525968,1/1/2018,Actuals,Recurring,Service Licenses,Low Pot,76
22525968,1/1/2018,Actuals,Recurring,Service Products,Low Pot,4193
22525968,1/1/2018,Actuals,Recurring,Service Products,Low Pot,2582
22525968,2/1/2018,Actuals,Recurring,Service Licenses,Low Pot,68
22525968,2/1/2018,Actuals,Recurring,Service Products,Low Pot,3630
22525968,2/1/2018,Actuals,Recurring,Service Products,Low Pot,2332
22525968,3/1/2018,Actuals,Recurring,Service Licenses,Low Pot,76
22525968,3/1/2018,Actuals,Recurring,Service Products,Low Pot,3689
22525968,3/1/2018,Actuals,Recurring,Service Products,Low Pot,2592
22525968,3/1/2018,Actuals,Recurring,Product Orange,Low Pot,123
22525968,4/1/2018,Actuals,Recurring,Service Licenses,Low Pot,73
22525968,4/1/2018,Actuals,Recurring,Service Products,Low Pot,3576
22525968,4/1/2018,Actuals,Recurring,Service Products,Low Pot,2506
22525968,4/1/2018,Actuals,Recurring,Product Orange,Low Pot,208
22525968,5/1/2018,Actuals,Recurring,Service Licenses,Low Pot,107
22525968,5/1/2018,Actuals,Recurring,Service Products,Low Pot,3684
22525968,5/1/2018,Actuals,Recurring,Service Products,Low Pot,2568
22525968,5/1/2018,Actuals,Recurring,Product Orange,Low Pot,235
22525968,6/1/2018,Actuals,Recurring,Service Licenses,Low Pot,142
22525968,6/1/2018,Actuals,Recurring,Service Products,Low Pot,3192
22525968,6/1/2018,Actuals,Recurring,Product Green,Low Pot,7
22525968,6/1/2018,Actuals,Recurring,Service Products,Low Pot,1884
22525968,6/1/2018,Actuals,Recurring,Product Orange,Low Pot,1907
22525968,7/1/2018,Actuals,Recurring,Service Licenses,Low Pot,147
22525968,7/1/2018,Actuals,Recurring,Service Products,Low Pot,2519
22525968,7/1/2018,Actuals,Recurring,Product Green,Low Pot,10
22525968,7/1/2018,Actuals,Recurring,Service Products,Low Pot,21
22525968,7/1/2018,Actuals,Recurring,Product Orange,Low Pot,1897
22525968,8/1/2018,Actuals,Recurring,Service Licenses,Low Pot,153
22525968,8/1/2018,Actuals,Recurring,Service Products,Low Pot,3192
22525968,8/1/2018,Actuals,Recurring,Product Green,Low Pot,10
22525968,8/1/2018,Actuals,Recurring,Service Products,Low Pot,42
22525968,8/1/2018,Actuals,Recurring,Product Orange,Low Pot,1943
22525968,9/1/2018,Actuals,Recurring,Service Licenses,Low Pot,181
22525968,9/1/2018,Actuals,Recurring,Service Products,Low Pot,4645
22525968,9/1/2018,Actuals,Recurring,Product Green,Low Pot,10
22525968,9/1/2018,Actuals,Recurring,Service Products,Low Pot,12
22525968,9/1/2018,Actuals,Recurring,Product Orange,Low Pot,1965
22525968,10/1/2018,Actuals,Recurring,Service Licenses,Low Pot,256
22525968,10/1/2018,Actuals,Recurring,Service Products,Low Pot,5295
22525968,10/1/2018,Actuals,Recurring,Product Green,Low Pot,10
22525968,10/1/2018,Actuals,Recurring,Service Products,Low Pot,94
22525968,10/1/2018,Actuals,Recurring,Product Orange,Low Pot,2029
22525968,11/1/2018,Actuals,Recurring,Service Licenses,Low Pot,388
22525968,11/1/2018,Actuals,Recurring,Service Products,Low Pot,5666
22525968,11/1/2018,Actuals,Recurring,Product Green,Low Pot,10
22525968,11/1/2018,Actuals,Recurring,Service Products,Low Pot,122
22525968,11/1/2018,Actuals,Recurring,Product Orange,Low Pot,1999
22525968,12/1/2018,Actuals,Recurring,Service Licenses,Low Pot,441
22525968,12/1/2018,Actuals,Recurring,Service Products,Low Pot,5339
22525968,12/1/2018,Actuals,Recurring,Product Green,Low Pot,10
22525968,12/1/2018,Actuals,Recurring,Service Products,Low Pot,123
22525968,12/1/2018,Actuals,Recurring,Product Orange,Low Pot,2298
22525968,1/1/2019,Actuals,Recurring,Service Licenses,Low Pot,518
22525968,1/1/2019,Actuals,Recurring,Service Products,Low Pot,5747
22525968,1/1/2019,Actuals,Recurring,Product Green,Low Pot,10
22525968,1/1/2019,Actuals,Recurring,Service Products,Low Pot,126
22525968,1/1/2019,Actuals,Recurring,Product Orange,Low Pot,2794
93030968,7/1/2017,Actuals,Recurring,Service Products,Low Pot,443
93030968,8/1/2017,Actuals,Recurring,Service Products,Low Pot,445
93030968,9/1/2017,Actuals,Recurring,Service Products,Low Pot,453
93030968,10/1/2017,Actuals,Recurring,Service Products,Low Pot,459
93030968,11/1/2017,Actuals,Recurring,Service Products,Low Pot,442
93030968,12/1/2017,Actuals,Recurring,Service Products,Low Pot,448
93030968,1/1/2018,Actuals,Recurring,Service Products,Low Pot,460
93030968,2/1/2018,Actuals,Recurring,Service Products,Low Pot,195
93030968,3/1/2018,Actuals,Recurring,Service Products,Low Pot,182
93030968,4/1/2018,Registration Fee,Not Recurring,Support Yellow,Low Pot,20972
93030968,4/1/2018,Actuals,Recurring,Service Products,Low Pot,177
93030968,5/1/2018,Actuals,Recurring,Service Products,Low Pot,174
93030968,6/1/2018,Actuals,Recurring,Service Products,Low Pot,180
93030968,7/1/2018,Actuals,Recurring,Service Products,Low Pot,181
93030968,7/1/2018,Actuals,Recurring,Product Orange,Low Pot,30
93030968,8/1/2018,Actuals,Recurring,Service Products,Low Pot,204
93030968,8/1/2018,Actuals,Recurring,Product Orange,Low Pot,292
93030968,9/1/2018,Actuals,Recurring,Service Products,Low Pot,356
93030968,9/1/2018,Actuals,Recurring,Product Orange,Low Pot,259
93030968,10/1/2018,Actuals,Recurring,Service Products,Low Pot,353
93030968,10/1/2018,Actuals,Recurring,Product Orange,Low Pot,252
93030968,11/1/2018,Actuals,Recurring,Service Products,Low Pot,554
93030968,11/1/2018,Actuals,Recurring,Product Orange,Low Pot,433
93030968,12/1/2018,Actuals,Recurring,Service Products,Low Pot,538
93030968,12/1/2018,Actuals,Recurring,Product Orange,Low Pot,486
93030968,1/1/2019,Actuals,Recurring,Service Products,Low Pot,560
93030968,1/1/2019,Actuals,Recurring,Product Orange,Low Pot,537
89393970,7/1/2017,Actuals,Recurring,Service Licenses,Low Pot,10233
89393970,7/1/2017,Actuals,Recurring,Service Products,Low Pot,154283
89393970,7/1/2017,Actuals,Recurring,Product Green,Low Pot,2893
89393970,7/1/2017,Actuals,Recurring,Support Blue,Low Pot,282
89393970,7/1/2017,Actuals,Recurring,Service Products,Low Pot,10070
89393970,7/1/2017,Actuals,Recurring,Product Orange,Low Pot,7679
89393970,8/1/2017,Actuals,Recurring,Service Licenses,Low Pot,10276
89393970,8/1/2017,Actuals,Recurring,Service Products,Low Pot,163027
89393970,8/1/2017,Actuals,Recurring,Product Green,Low Pot,2792
89393970,8/1/2017,Actuals,Recurring,Support Blue,Low Pot,326
89393970,8/1/2017,Actuals,Recurring,Service Products,Low Pot,9758
89393970,8/1/2017,Actuals,Recurring,Product Orange,Low Pot,7936
89393970,9/1/2017,Actuals,Recurring,Service Licenses,Low Pot,11229
89393970,9/1/2017,Actuals,Recurring,Service Products,Low Pot,198164
89393970,9/1/2017,Actuals,Recurring,Product Green,Low Pot,3191
89393970,9/1/2017,Actuals,Recurring,Support Blue,Low Pot,320
89393970,9/1/2017,Actuals,Recurring,Service Products,Low Pot,9243
89393970,9/1/2017,Actuals,Recurring,Product Orange,Low Pot,8109
89393970,10/1/2017,Actuals,Recurring,Service Licenses,Low Pot,12916
89393970,10/1/2017,Actuals,Recurring,Service Products,Low Pot,186013
89393970,10/1/2017,Actuals,Recurring,Product Green,Low Pot,3482
89393970,10/1/2017,Actuals,Recurring,Support Blue,Low Pot,333
89393970,10/1/2017,Actuals,Recurring,Service Products,Low Pot,8629
89393970,10/1/2017,Actuals,Recurring,Product Orange,Low Pot,8936
89393970,11/1/2017,Actuals,Recurring,Service Licenses,Low Pot,13051
89393970,11/1/2017,Actuals,Recurring,Service Products,Low Pot,184797
89393970,11/1/2017,Actuals,Recurring,Product Green,Low Pot,4212
89393970,11/1/2017,Actuals,Recurring,Support Blue,Low Pot,364
89393970,11/1/2017,Actuals,Recurring,Service Products,Low Pot,8903
89393970,11/1/2017,Actuals,Recurring,Product Orange,Low Pot,10484
89393970,12/1/2017,Actuals,Recurring,Service Licenses,Low Pot,16028
89393970,12/1/2017,Actuals,Recurring,Service Products,Low Pot,190007
89393970,12/1/2017,Actuals,Recurring,Product Green,Low Pot,4468
89393970,12/1/2017,Actuals,Recurring,Support Blue,Low Pot,199
89393970,12/1/2017,Actuals,Recurring,Service Products,Low Pot,9042
89393970,12/1/2017,Actuals,Recurring,Product Orange,Low Pot,13529
89393970,1/1/2018,Actuals,Recurring,Service Licenses,Low Pot,15385
89393970,1/1/2018,Actuals,Recurring,Service Products,Low Pot,186720
89393970,1/1/2018,Actuals,Recurring,Product Green,Low Pot,4467
89393970,1/1/2018,Actuals,Recurring,Support Blue,Low Pot,308
89393970,1/1/2018,Actuals,Recurring,Service Products,Low Pot,9562
89393970,1/1/2018,Actuals,Recurring,Product Orange,Low Pot,13319
89393970,2/1/2018,Actuals,Recurring,Service Licenses,Low Pot,11587
89393970,2/1/2018,Actuals,Recurring,Service Products,Low Pot,172095
89393970,2/1/2018,Actuals,Recurring,Product Green,Low Pot,4082
89393970,2/1/2018,Actuals,Recurring,Support Blue,Low Pot,434
89393970,2/1/2018,Actuals,Recurring,Service Products,Low Pot,8345
89393970,2/1/2018,Actuals,Recurring,Product Orange,Low Pot,11537
89393970,3/1/2018,Actuals,Recurring,Service Licenses,Low Pot,14010
89393970,3/1/2018,Actuals,Recurring,Service Products,Low Pot,192646
89393970,3/1/2018,Actuals,Recurring,Product Green,Low Pot,4563
89393970,3/1/2018,Actuals,Recurring,Support Blue,Low Pot,438
89393970,3/1/2018,Actuals,Recurring,Service Products,Low Pot,8813
89393970,3/1/2018,Actuals,Recurring,Product Orange,Low Pot,14917
89393970,4/1/2018,Actuals,Recurring,Service Licenses,Low Pot,19078
89393970,4/1/2018,Actuals,Recurring,Service Products,Low Pot,188752
89393970,4/1/2018,Actuals,Recurring,Product Green,Low Pot,4324
89393970,4/1/2018,Actuals,Recurring,Support Blue,Low Pot,127
89393970,4/1/2018,Actuals,Recurring,Service Products,Low Pot,8666
89393970,4/1/2018,Actuals,Recurring,Product Orange,Low Pot,16320
89393970,5/1/2018,Actuals,Recurring,Service Licenses,Low Pot,14086
89393970,5/1/2018,Actuals,Recurring,Service Products,Low Pot,198274
89393970,5/1/2018,Actuals,Recurring,Product Green,Low Pot,4436
89393970,5/1/2018,Actuals,Recurring,Support Blue,Low Pot,101
89393970,5/1/2018,Actuals,Recurring,Service Products,Low Pot,10551
89393970,5/1/2018,Actuals,Recurring,Product Orange,Low Pot,19147
89393970,6/1/2018,Registration Fee,Not Recurring,Support Yellow,Low Pot,19328
89393970,6/1/2018,Actuals,Recurring,Service Licenses,Low Pot,13802
89393970,6/1/2018,Actuals,Recurring,Service Products,Low Pot,203250
89393970,6/1/2018,Actuals,Recurring,Product Green,Low Pot,4294
89393970,6/1/2018,Actuals,Recurring,Support Blue,Low Pot,355
89393970,6/1/2018,Actuals,Recurring,Service Licenses,Low Pot,7
89393970,6/1/2018,Actuals,Recurring,Service Products,Low Pot,12549
89393970,6/1/2018,Actuals,Recurring,Product Orange,Low Pot,20350
89393970,7/1/2018,Actuals,Recurring,Service Licenses,Low Pot,14887
89393970,7/1/2018,Actuals,Recurring,Service Products,Low Pot,217876
89393970,7/1/2018,Actuals,Recurring,Product Green,Low Pot,4518
89393970,7/1/2018,Actuals,Recurring,Support Blue,Low Pot,16
89393970,7/1/2018,Actuals,Recurring,Service Products,Low Pot,16011
89393970,7/1/2018,Actuals,Recurring,Product Orange,Low Pot,21548
89393970,8/1/2018,Actuals,Recurring,Service Licenses,Low Pot,14219
89393970,8/1/2018,Actuals,Recurring,Service Products,Low Pot,223006
89393970,8/1/2018,Actuals,Recurring,Product Green,Low Pot,4556
89393970,8/1/2018,Actuals,Recurring,Support Blue,Low Pot,3
89393970,8/1/2018,Actuals,Recurring,Service Products,Low Pot,11399
89393970,8/1/2018,Actuals,Recurring,Product Orange,Low Pot,19654
89393970,9/1/2018,Actuals,Recurring,Service Licenses,Low Pot,15501
89393970,9/1/2018,Actuals,Recurring,Service Products,Low Pot,222016
89393970,9/1/2018,Actuals,Recurring,Product Green,Low Pot,4480
89393970,9/1/2018,Actuals,Recurring,Support Blue,Low Pot,3
89393970,9/1/2018,Actuals,Recurring,Service Products,Low Pot,11414
89393970,9/1/2018,Actuals,Recurring,Product Orange,Low Pot,13283
89393970,10/1/2018,Actuals,Recurring,Service Licenses,Low Pot,22809
89393970,10/1/2018,Actuals,Recurring,Service Products,Low Pot,223693
89393970,10/1/2018,Actuals,Recurring,Product Green,Low Pot,4630
89393970,10/1/2018,Actuals,Recurring,Support Blue,Low Pot,3
89393970,10/1/2018,Actuals,Recurring,Service Products,Low Pot,13430
89393970,10/1/2018,Actuals,Recurring,Product Orange,Low Pot,12229
89393970,11/1/2018,Actuals,Recurring,Service Licenses,Low Pot,21750
89393970,11/1/2018,Actuals,Recurring,Service Products,Low Pot,216091
89393970,11/1/2018,Actuals,Recurring,Product Green,Low Pot,4582
89393970,11/1/2018,Actuals,Recurring,Support Blue,Low Pot,45
89393970,11/1/2018,Actuals,Recurring,Service Products,Low Pot,11981
89393970,11/1/2018,Actuals,Recurring,Product Orange,Low Pot,11823
89393970,12/1/2018,Actuals,Recurring,Service Licenses,Low Pot,18396
89393970,12/1/2018,Actuals,Recurring,Service Products,Low Pot,223459
89393970,12/1/2018,Actuals,Recurring,Product Green,Low Pot,4730
89393970,12/1/2018,Actuals,Recurring,Support Blue,Low Pot,63
89393970,12/1/2018,Actuals,Recurring,Service Products,Low Pot,10505
89393970,12/1/2018,Actuals,Recurring,Product Orange,Low Pot,19522
89393970,1/1/2019,Actuals,Recurring,Service Licenses,Low Pot,25836
89393970,1/1/2019,Actuals,Recurring,Service Products,Low Pot,294290
89393970,1/1/2019,Actuals,Recurring,Product Green,Low Pot,6280
89393970,1/1/2019,Actuals,Recurring,Support Blue,Low Pot,95
89393970,1/1/2019,Actuals,Recurring,Service Products,Low Pot,14540
89393970,1/1/2019,Actuals,Recurring,Product Orange,Low Pot,30587
18585971,7/1/2017,Actuals,Recurring,Service Products,Low Pot,24
18585971,8/1/2017,Actuals,Recurring,Service Products,Low Pot,24
18585971,9/1/2017,Actuals,Recurring,Service Products,Low Pot,7
18585971,11/1/2017,Actuals,Recurring,Service Licenses,Low Pot,75
18585971,12/1/2017,Actuals,Recurring,Service Licenses,Low Pot,73
18585971,1/1/2018,Actuals,Recurring,Service Licenses,Low Pot,76
18585971,1/1/2018,Actuals,Recurring,Service Products,Low Pot,17
18585971,2/1/2018,Actuals,Recurring,Service Licenses,Low Pot,76
18585971,2/1/2018,Actuals,Recurring,Service Products,Low Pot,9
18585971,3/1/2018,Actuals,Recurring,Service Licenses,Low Pot,72
18585971,3/1/2018,Actuals,Recurring,Service Products,Low Pot,10
18585971,4/1/2018,Actuals,Recurring,Service Licenses,Low Pot,170
18585971,4/1/2018,Actuals,Recurring,Service Products,Low Pot,8
18585971,5/1/2018,Actuals,Recurring,Service Licenses,Low Pot,164
18585971,5/1/2018,Actuals,Recurring,Service Products,Low Pot,25
18585971,6/1/2018,Actuals,Recurring,Service Licenses,Low Pot,171
18585971,6/1/2018,Actuals,Recurring,Service Products,Low Pot,9
24848972,7/1/2017,Actuals,Recurring,Service Products,Low Pot,1530
24848972,8/1/2017,Actuals,Recurring,Service Products,Low Pot,1544
24848972,9/1/2017,Actuals,Recurring,Service Products,Low Pot,1539
24848972,10/1/2017,Actuals,Recurring,Service Products,Low Pot,1527
24848972,11/1/2017,Actuals,Recurring,Service Products,Low Pot,1484
24848972,12/1/2017,Actuals,Recurring,Service Licenses,Low Pot,22
24848972,12/1/2017,Actuals,Recurring,Service Products,Low Pot,1548
24848972,12/1/2017,Actuals,Recurring,Product Orange,Low Pot,7
24848972,1/1/2018,Actuals,Recurring,Service Licenses,Low Pot,40
24848972,1/1/2018,Actuals,Recurring,Service Products,Low Pot,1548
